   501      101
 5.82000E-01      2.60000E-01      6.53555E-01
 5.82000E-01      2.70000E-01      6.43640E-01
 5.82000E-01      2.80000E-01      6.33793E-01
 5.82000E-01      2.90000E-01      6.24009E-01
 5.82000E-01      3.00000E-01      6.14286E-01
 5.82000E-01      3.10000E-01      6.04621E-01
 5.82000E-01      3.20000E-01      5.95010E-01
 5.82000E-01      3.30000E-01      5.85452E-01
 5.82000E-01      3.40000E-01      5.75944E-01
 5.82000E-01      3.50000E-01      5.66483E-01
 5.82000E-01      3.60000E-01      5.57068E-01
 5.82000E-01      3.70000E-01      5.47697E-01
 5.82000E-01      3.80000E-01      5.38367E-01
 5.82000E-01      3.90000E-01      5.29077E-01
 5.82000E-01      4.00000E-01      5.19825E-01
 5.82000E-01      4.10000E-01      5.10610E-01
 5.82000E-01      4.20000E-01      5.01431E-01
 5.82000E-01      4.30000E-01      4.92285E-01
 5.82000E-01      4.40000E-01      4.83171E-01
 5.82000E-01      4.50000E-01      4.74089E-01
 5.82000E-01      4.60000E-01      4.65037E-01
 5.82000E-01      4.70000E-01      4.56013E-01
 5.82000E-01      4.80000E-01      4.47017E-01
 5.82000E-01      4.90000E-01      4.38048E-01
 5.82000E-01      5.00000E-01      4.29104E-01
 5.82000E-01      5.10000E-01      4.20185E-01
 5.82000E-01      5.20000E-01      4.11290E-01
 5.82000E-01      5.30000E-01      4.02418E-01
 5.82000E-01      5.40000E-01      3.93567E-01
 5.82000E-01      5.50000E-01      3.84738E-01
 5.82000E-01      5.60000E-01      3.75929E-01
 5.82000E-01      5.70000E-01      3.67140E-01
 5.82000E-01      5.80000E-01      3.58370E-01
 5.82000E-01      5.90000E-01      3.49618E-01
 5.82000E-01      6.00000E-01      3.40883E-01
 5.82000E-01      6.10000E-01      3.32166E-01
 5.82000E-01      6.20000E-01      3.23464E-01
 5.82000E-01      6.30000E-01      3.14778E-01
 5.82000E-01      6.40000E-01      3.06108E-01
 5.82000E-01      6.50000E-01      2.97451E-01
 5.82000E-01      6.60000E-01      2.88809E-01
 5.82000E-01      6.70000E-01      2.80180E-01
 5.82000E-01      6.80000E-01      2.71564E-01
 5.82000E-01      6.90000E-01      2.62960E-01
 5.82000E-01      7.00000E-01      2.54368E-01
 5.82000E-01      7.10000E-01      2.45787E-01
 5.82000E-01      7.20000E-01      2.37217E-01
 5.82000E-01      7.30000E-01      2.28658E-01
 5.82000E-01      7.40000E-01      2.20108E-01
 5.82000E-01      7.50000E-01      2.11568E-01
 5.82000E-01      7.60000E-01      2.03037E-01
 5.82000E-01      7.70000E-01      1.94515E-01
 5.82000E-01      7.80000E-01      1.86001E-01
 5.82000E-01      7.90000E-01      1.77494E-01
 5.82000E-01      8.00000E-01      1.68995E-01
 5.82000E-01      8.10000E-01      1.60503E-01
 5.82000E-01      8.20000E-01      1.52018E-01
 5.82000E-01      8.30000E-01      1.43539E-01
 5.82000E-01      8.40000E-01      1.35066E-01
 5.82000E-01      8.50000E-01      1.26598E-01
 5.82000E-01      8.60000E-01      1.18135E-01
 5.82000E-01      8.70000E-01      1.09677E-01
 5.82000E-01      8.80000E-01      1.01224E-01
 5.82000E-01      8.90000E-01      9.27744E-02
 5.82000E-01      9.00000E-01      8.43287E-02
 5.82000E-01      9.10000E-01      7.58863E-02
 5.82000E-01      9.20000E-01      6.74469E-02
 5.82000E-01      9.30000E-01      5.90102E-02
 5.82000E-01      9.40000E-01      5.05759E-02
 5.82000E-01      9.50000E-01      4.21435E-02
 5.82000E-01      9.60000E-01      3.37128E-02
 5.82000E-01      9.70000E-01      2.52835E-02
 5.82000E-01      9.80000E-01      1.68551E-02
 5.82000E-01      9.90000E-01      8.42738E-03
 5.82000E-01      1.00000E+00      8.42738E-03
 
 5.84000E-01      0.00000E+00      9.55995E-01
 5.84000E-01      1.00000E-02      9.41547E-01
 5.84000E-01      2.00000E-02      9.27363E-01
 5.84000E-01      3.00000E-02      9.13456E-01
 5.84000E-01      4.00000E-02      8.99838E-01
 5.84000E-01      5.00000E-02      8.86520E-01
 5.84000E-01      6.00000E-02      8.73502E-01
 5.84000E-01      7.00000E-02      8.60771E-01
 5.84000E-01      8.00000E-02      8.48311E-01
 5.84000E-01      9.00000E-02      8.36101E-01
 5.84000E-01      1.00000E-01      8.24120E-01
 5.84000E-01      1.10000E-01      8.12349E-01
 5.84000E-01      1.20000E-01      8.00771E-01
 5.84000E-01      1.30000E-01      7.89370E-01
 5.84000E-01      1.40000E-01      7.78131E-01
 5.84000E-01      1.50000E-01      7.67044E-01
 5.84000E-01      1.60000E-01      7.56096E-01
 5.84000E-01      1.70000E-01      7.45277E-01
 5.84000E-01      1.80000E-01      7.34580E-01
 5.84000E-01      1.90000E-01      7.23996E-01
 5.84000E-01      2.00000E-01      7.13517E-01
 5.84000E-01      2.10000E-01      7.03138E-01
 5.84000E-01      2.20000E-01      6.92852E-01
 5.84000E-01      2.30000E-01      6.82654E-01
 5.84000E-01      2.40000E-01      6.72538E-01
 5.84000E-01      2.50000E-01      6.62501E-01
 5.84000E-01      2.60000E-01      6.52538E-01
 5.84000E-01      2.70000E-01      6.42645E-01
 5.84000E-01      2.80000E-01      6.32819E-01
 5.84000E-01      2.90000E-01      6.23056E-01
 5.84000E-01      3.00000E-01      6.13352E-01
 5.84000E-01      3.10000E-01      6.03706E-01
 5.84000E-01      3.20000E-01      5.94114E-01
 5.84000E-01      3.30000E-01      5.84575E-01
 5.84000E-01      3.40000E-01      5.75084E-01
 5.84000E-01      3.50000E-01      5.65641E-01
 5.84000E-01      3.60000E-01      5.56243E-01
 5.84000E-01      3.70000E-01      5.46889E-01
 5.84000E-01      3.80000E-01      5.37575E-01
 5.84000E-01      3.90000E-01      5.28302E-01
 5.84000E-01      4.00000E-01      5.19066E-01
 5.84000E-01      4.10000E-01      5.09867E-01
 5.84000E-01      4.20000E-01      5.00703E-01
 5.84000E-01      4.30000E-01      4.91572E-01
 5.84000E-01      4.40000E-01      4.82474E-01
 5.84000E-01      4.50000E-01      4.73406E-01
 5.84000E-01      4.60000E-01      4.64369E-01
 5.84000E-01      4.70000E-01      4.55360E-01
 5.84000E-01      4.80000E-01      4.46378E-01
 5.84000E-01      4.90000E-01      4.37423E-01
 5.84000E-01      5.00000E-01      4.28494E-01
 5.84000E-01      5.10000E-01      4.19588E-01
 5.84000E-01      5.20000E-01      4.10707E-01
 5.84000E-01      5.30000E-01      4.01848E-01
 5.84000E-01      5.40000E-01      3.93011E-01
 5.84000E-01      5.50000E-01      3.84196E-01
 5.84000E-01      5.60000E-01      3.75400E-01
 5.84000E-01      5.70000E-01      3.66624E-01
 5.84000E-01      5.80000E-01      3.57867E-01
 5.84000E-01      5.90000E-01      3.49128E-01
 5.84000E-01      6.00000E-01      3.40406E-01
 5.84000E-01      6.10000E-01      3.31702E-01
 5.84000E-01      6.20000E-01      3.23013E-01
 5.84000E-01      6.30000E-01      3.14340E-01
 5.84000E-01      6.40000E-01      3.05682E-01
 5.84000E-01      6.50000E-01      2.97038E-01
 5.84000E-01      6.60000E-01      2.88408E-01
 5.84000E-01      6.70000E-01      2.79792E-01
 5.84000E-01      6.80000E-01      2.71188E-01
 5.84000E-01      6.90000E-01      2.62596E-01
 5.84000E-01      7.00000E-01      2.54016E-01
 5.84000E-01      7.10000E-01      2.45448E-01
 5.84000E-01      7.20000E-01      2.36890E-01
 5.84000E-01      7.30000E-01      2.28343E-01
 5.84000E-01      7.40000E-01      2.19805E-01
 5.84000E-01      7.50000E-01      2.11277E-01
 5.84000E-01      7.60000E-01      2.02758E-01
 5.84000E-01      7.70000E-01      1.94247E-01
 5.84000E-01      7.80000E-01      1.85745E-01
 5.84000E-01      7.90000E-01      1.77251E-01
 5.84000E-01      8.00000E-01      1.68763E-01
 5.84000E-01      8.10000E-01      1.60283E-01
 5.84000E-01      8.20000E-01      1.51810E-01
 5.84000E-01      8.30000E-01      1.43342E-01
 5.84000E-01      8.40000E-01      1.34881E-01
 5.84000E-01      8.50000E-01      1.26424E-01
 5.84000E-01      8.60000E-01      1.17974E-01
 5.84000E-01      8.70000E-01      1.09527E-01
 5.84000E-01      8.80000E-01      1.01085E-01
 5.84000E-01      8.90000E-01      9.26476E-02
 5.84000E-01      9.00000E-01      8.42134E-02
 5.84000E-01      9.10000E-01      7.57826E-02
 5.84000E-01      9.20000E-01      6.73548E-02
 5.84000E-01      9.30000E-01      5.89297E-02
 5.84000E-01      9.40000E-01      5.05068E-02
 5.84000E-01      9.50000E-01      4.20860E-02
 5.84000E-01      9.60000E-01      3.36668E-02
 5.84000E-01      9.70000E-01      2.52490E-02
 5.84000E-01      9.80000E-01      1.68321E-02
 5.84000E-01      9.90000E-01      8.41588E-03
 5.84000E-01      1.00000E+00      8.41588E-03
 
 5.86000E-01      0.00000E+00      9.53892E-01
 5.86000E-01      1.00000E-02      9.39497E-01
 5.86000E-01      2.00000E-02      9.25368E-01
 5.86000E-01      3.00000E-02      9.11516E-01
 5.86000E-01      4.00000E-02      8.97955E-01
 5.86000E-01      5.00000E-02      8.84693E-01
 5.86000E-01      6.00000E-02      8.71731E-01
 5.86000E-01      7.00000E-02      8.59056E-01
 5.86000E-01      8.00000E-02      8.46650E-01
 5.86000E-01      9.00000E-02      8.34491E-01
 5.86000E-01      1.00000E-01      8.22560E-01
 5.86000E-01      1.10000E-01      8.10836E-01
 5.86000E-01      1.20000E-01      7.99302E-01
 5.86000E-01      1.30000E-01      7.87942E-01
 5.86000E-01      1.40000E-01      7.76743E-01
 5.86000E-01      1.50000E-01      7.65693E-01
 5.86000E-01      1.60000E-01      7.54780E-01
 5.86000E-01      1.70000E-01      7.43995E-01
 5.86000E-01      1.80000E-01      7.33330E-01
 5.86000E-01      1.90000E-01      7.22776E-01
 5.86000E-01      2.00000E-01      7.12326E-01
 5.86000E-01      2.10000E-01      7.01974E-01
 5.86000E-01      2.20000E-01      6.91715E-01
 5.86000E-01      2.30000E-01      6.81542E-01
 5.86000E-01      2.40000E-01      6.71451E-01
 5.86000E-01      2.50000E-01      6.61438E-01
 5.86000E-01      2.60000E-01      6.51497E-01
 5.86000E-01      2.70000E-01      6.41627E-01
 5.86000E-01      2.80000E-01      6.31822E-01
 5.86000E-01      2.90000E-01      6.22079E-01
 5.86000E-01      3.00000E-01      6.12396E-01
 5.86000E-01      3.10000E-01      6.02770E-01
 5.86000E-01      3.20000E-01      5.93197E-01
 5.86000E-01      3.30000E-01      5.83676E-01
 5.86000E-01      3.40000E-01      5.74204E-01
 5.86000E-01      3.50000E-01      5.64779E-01
 5.86000E-01      3.60000E-01      5.55399E-01
 5.86000E-01      3.70000E-01      5.46061E-01
 5.86000E-01      3.80000E-01      5.36765E-01
 5.86000E-01      3.90000E-01      5.27508E-01
 5.86000E-01      4.00000E-01      5.18289E-01
 5.86000E-01      4.10000E-01      5.09106E-01
 5.86000E-01      4.20000E-01      4.99958E-01
 5.86000E-01      4.30000E-01      4.90843E-01
 5.86000E-01      4.40000E-01      4.81760E-01
 5.86000E-01      4.50000E-01      4.72707E-01
 5.86000E-01      4.60000E-01      4.63685E-01
 5.86000E-01      4.70000E-01      4.54691E-01
 5.86000E-01      4.80000E-01      4.45724E-01
 5.86000E-01      4.90000E-01      4.36783E-01
 5.86000E-01      5.00000E-01      4.27868E-01
 5.86000E-01      5.10000E-01      4.18977E-01
 5.86000E-01      5.20000E-01      4.10110E-01
 5.86000E-01      5.30000E-01      4.01265E-01
 5.86000E-01      5.40000E-01      3.92442E-01
 5.86000E-01      5.50000E-01      3.83640E-01
 5.86000E-01      5.60000E-01      3.74858E-01
 5.86000E-01      5.70000E-01      3.66096E-01
 5.86000E-01      5.80000E-01      3.57352E-01
 5.86000E-01      5.90000E-01      3.48626E-01
 5.86000E-01      6.00000E-01      3.39918E-01
 5.86000E-01      6.10000E-01      3.31226E-01
 5.86000E-01      6.20000E-01      3.22551E-01
 5.86000E-01      6.30000E-01      3.13891E-01
 5.86000E-01      6.40000E-01      3.05246E-01
 5.86000E-01      6.50000E-01      2.96615E-01
 5.86000E-01      6.60000E-01      2.87998E-01
 5.86000E-01      6.70000E-01      2.79394E-01
 5.86000E-01      6.80000E-01      2.70802E-01
 5.86000E-01      6.90000E-01      2.62223E-01
 5.86000E-01      7.00000E-01      2.53656E-01
 5.86000E-01      7.10000E-01      2.45100E-01
 5.86000E-01      7.20000E-01      2.36555E-01
 5.86000E-01      7.30000E-01      2.28020E-01
 5.86000E-01      7.40000E-01      2.19494E-01
 5.86000E-01      7.50000E-01      2.10979E-01
 5.86000E-01      7.60000E-01      2.02472E-01
 5.86000E-01      7.70000E-01      1.93973E-01
 5.86000E-01      7.80000E-01      1.85483E-01
 5.86000E-01      7.90000E-01      1.77001E-01
 5.86000E-01      8.00000E-01      1.68526E-01
 5.86000E-01      8.10000E-01      1.60058E-01
 5.86000E-01      8.20000E-01      1.51596E-01
 5.86000E-01      8.30000E-01      1.43141E-01
 5.86000E-01      8.40000E-01      1.34691E-01
 5.86000E-01      8.50000E-01      1.26247E-01
 5.86000E-01      8.60000E-01      1.17808E-01
 5.86000E-01      8.70000E-01      1.09374E-01
 5.86000E-01      8.80000E-01      1.00944E-01
 5.86000E-01      8.90000E-01      9.25177E-02
 5.86000E-01      9.00000E-01      8.40954E-02
 5.86000E-01      9.10000E-01      7.56764E-02
 5.86000E-01      9.20000E-01      6.72605E-02
 5.86000E-01      9.30000E-01      5.88471E-02
 5.86000E-01      9.40000E-01      5.04361E-02
 5.86000E-01      9.50000E-01      4.20271E-02
 5.86000E-01      9.60000E-01      3.36197E-02
 5.86000E-01      9.70000E-01      2.52136E-02
 5.86000E-01      9.80000E-01      1.68085E-02
 5.86000E-01      9.90000E-01      8.40410E-03
 5.86000E-01      1.00000E+00      8.40410E-03
 
 5.88000E-01      0.00000E+00      9.51740E-01
 5.88000E-01      1.00000E-02      9.37401E-01
 5.88000E-01      2.00000E-02      9.23328E-01
 5.88000E-01      3.00000E-02      9.09533E-01
 5.88000E-01      4.00000E-02      8.96028E-01
 5.88000E-01      5.00000E-02      8.82825E-01
 5.88000E-01      6.00000E-02      8.69920E-01
 5.88000E-01      7.00000E-02      8.57301E-01
 5.88000E-01      8.00000E-02      8.44950E-01
 5.88000E-01      9.00000E-02      8.32845E-01
 5.88000E-01      1.00000E-01      8.20964E-01
 5.88000E-01      1.10000E-01      8.09287E-01
 5.88000E-01      1.20000E-01      7.97799E-01
 5.88000E-01      1.30000E-01      7.86482E-01
 5.88000E-01      1.40000E-01      7.75323E-01
 5.88000E-01      1.50000E-01      7.64311E-01
 5.88000E-01      1.60000E-01      7.53434E-01
 5.88000E-01      1.70000E-01      7.42683E-01
 5.88000E-01      1.80000E-01      7.32050E-01
 5.88000E-01      1.90000E-01      7.21527E-01
 5.88000E-01      2.00000E-01      7.11107E-01
 5.88000E-01      2.10000E-01      7.00784E-01
 5.88000E-01      2.20000E-01      6.90551E-01
 5.88000E-01      2.30000E-01      6.80404E-01
 5.88000E-01      2.40000E-01      6.70339E-01
 5.88000E-01      2.50000E-01      6.60349E-01
 5.88000E-01      2.60000E-01      6.50432E-01
 5.88000E-01      2.70000E-01      6.40584E-01
 5.88000E-01      2.80000E-01      6.30801E-01
 5.88000E-01      2.90000E-01      6.21080E-01
 5.88000E-01      3.00000E-01      6.11417E-01
 5.88000E-01      3.10000E-01      6.01811E-01
 5.88000E-01      3.20000E-01      5.92258E-01
 5.88000E-01      3.30000E-01      5.82756E-01
 5.88000E-01      3.40000E-01      5.73303E-01
 5.88000E-01      3.50000E-01      5.63897E-01
 5.88000E-01      3.60000E-01      5.54534E-01
 5.88000E-01      3.70000E-01      5.45215E-01
 5.88000E-01      3.80000E-01      5.35936E-01
 5.88000E-01      3.90000E-01      5.26696E-01
 5.88000E-01      4.00000E-01      5.17493E-01
 5.88000E-01      4.10000E-01      5.08327E-01
 5.88000E-01      4.20000E-01      4.99195E-01
 5.88000E-01      4.30000E-01      4.90096E-01
 5.88000E-01      4.40000E-01      4.81029E-01
 5.88000E-01      4.50000E-01      4.71992E-01
 5.88000E-01      4.60000E-01      4.62985E-01
 5.88000E-01      4.70000E-01      4.54006E-01
 5.88000E-01      4.80000E-01      4.45054E-01
 5.88000E-01      4.90000E-01      4.36129E-01
 5.88000E-01      5.00000E-01      4.27228E-01
 5.88000E-01      5.10000E-01      4.18352E-01
 5.88000E-01      5.20000E-01      4.09499E-01
 5.88000E-01      5.30000E-01      4.00669E-01
 5.88000E-01      5.40000E-01      3.91860E-01
 5.88000E-01      5.50000E-01      3.83072E-01
 5.88000E-01      5.60000E-01      3.74304E-01
 5.88000E-01      5.70000E-01      3.65555E-01
 5.88000E-01      5.80000E-01      3.56825E-01
 5.88000E-01      5.90000E-01      3.48113E-01
 5.88000E-01      6.00000E-01      3.39418E-01
 5.88000E-01      6.10000E-01      3.30740E-01
 5.88000E-01      6.20000E-01      3.22078E-01
 5.88000E-01      6.30000E-01      3.13431E-01
 5.88000E-01      6.40000E-01      3.04799E-01
 5.88000E-01      6.50000E-01      2.96181E-01
 5.88000E-01      6.60000E-01      2.87577E-01
 5.88000E-01      6.70000E-01      2.78986E-01
 5.88000E-01      6.80000E-01      2.70408E-01
 5.88000E-01      6.90000E-01      2.61842E-01
 5.88000E-01      7.00000E-01      2.53287E-01
 5.88000E-01      7.10000E-01      2.44744E-01
 5.88000E-01      7.20000E-01      2.36212E-01
 5.88000E-01      7.30000E-01      2.27689E-01
 5.88000E-01      7.40000E-01      2.19177E-01
 5.88000E-01      7.50000E-01      2.10673E-01
 5.88000E-01      7.60000E-01      2.02179E-01
 5.88000E-01      7.70000E-01      1.93693E-01
 5.88000E-01      7.80000E-01      1.85215E-01
 5.88000E-01      7.90000E-01      1.76745E-01
 5.88000E-01      8.00000E-01      1.68283E-01
 5.88000E-01      8.10000E-01      1.59827E-01
 5.88000E-01      8.20000E-01      1.51378E-01
 5.88000E-01      8.30000E-01      1.42935E-01
 5.88000E-01      8.40000E-01      1.34497E-01
 5.88000E-01      8.50000E-01      1.26065E-01
 5.88000E-01      8.60000E-01      1.17639E-01
 5.88000E-01      8.70000E-01      1.09216E-01
 5.88000E-01      8.80000E-01      1.00799E-01
 5.88000E-01      8.90000E-01      9.23848E-02
 5.88000E-01      9.00000E-01      8.39746E-02
 5.88000E-01      9.10000E-01      7.55678E-02
 5.88000E-01      9.20000E-01      6.71639E-02
 5.88000E-01      9.30000E-01      5.87627E-02
 5.88000E-01      9.40000E-01      5.03637E-02
 5.88000E-01      9.50000E-01      4.19668E-02
 5.88000E-01      9.60000E-01      3.35715E-02
 5.88000E-01      9.70000E-01      2.51775E-02
 5.88000E-01      9.80000E-01      1.67844E-02
 5.88000E-01      9.90000E-01      8.39205E-03
 5.88000E-01      1.00000E+00      8.39205E-03
 
 5.90000E-01      0.00000E+00      9.49541E-01
 5.90000E-01      1.00000E-02      9.35258E-01
 5.90000E-01      2.00000E-02      9.21242E-01
 5.90000E-01      3.00000E-02      9.07505E-01
 5.90000E-01      4.00000E-02      8.94059E-01
 5.90000E-01      5.00000E-02      8.80914E-01
 5.90000E-01      6.00000E-02      8.68069E-01
 5.90000E-01      7.00000E-02      8.55508E-01
 5.90000E-01      8.00000E-02      8.43213E-01
 5.90000E-01      9.00000E-02      8.31161E-01
 5.90000E-01      1.00000E-01      8.19332E-01
 5.90000E-01      1.10000E-01      8.07704E-01
 5.90000E-01      1.20000E-01      7.96261E-01
 5.90000E-01      1.30000E-01      7.84988E-01
 5.90000E-01      1.40000E-01      7.73871E-01
 5.90000E-01      1.50000E-01      7.62897E-01
 5.90000E-01      1.60000E-01      7.52057E-01
 5.90000E-01      1.70000E-01      7.41342E-01
 5.90000E-01      1.80000E-01      7.30742E-01
 5.90000E-01      1.90000E-01      7.20250E-01
 5.90000E-01      2.00000E-01      7.09860E-01
 5.90000E-01      2.10000E-01      6.99566E-01
 5.90000E-01      2.20000E-01      6.89361E-01
 5.90000E-01      2.30000E-01      6.79241E-01
 5.90000E-01      2.40000E-01      6.69201E-01
 5.90000E-01      2.50000E-01      6.59236E-01
 5.90000E-01      2.60000E-01      6.49343E-01
 5.90000E-01      2.70000E-01      6.39518E-01
 5.90000E-01      2.80000E-01      6.29757E-01
 5.90000E-01      2.90000E-01      6.20058E-01
 5.90000E-01      3.00000E-01      6.10417E-01
 5.90000E-01      3.10000E-01      6.00831E-01
 5.90000E-01      3.20000E-01      5.91298E-01
 5.90000E-01      3.30000E-01      5.81816E-01
 5.90000E-01      3.40000E-01      5.72382E-01
 5.90000E-01      3.50000E-01      5.62994E-01
 5.90000E-01      3.60000E-01      5.53650E-01
 5.90000E-01      3.70000E-01      5.44349E-01
 5.90000E-01      3.80000E-01      5.35087E-01
 5.90000E-01      3.90000E-01      5.25865E-01
 5.90000E-01      4.00000E-01      5.16680E-01
 5.90000E-01      4.10000E-01      5.07530E-01
 5.90000E-01      4.20000E-01      4.98415E-01
 5.90000E-01      4.30000E-01      4.89332E-01
 5.90000E-01      4.40000E-01      4.80281E-01
 5.90000E-01      4.50000E-01      4.71261E-01
 5.90000E-01      4.60000E-01      4.62269E-01
 5.90000E-01      4.70000E-01      4.53306E-01
 5.90000E-01      4.80000E-01      4.44369E-01
 5.90000E-01      4.90000E-01      4.35459E-01
 5.90000E-01      5.00000E-01      4.26574E-01
 5.90000E-01      5.10000E-01      4.17712E-01
 5.90000E-01      5.20000E-01      4.08874E-01
 5.90000E-01      5.30000E-01      4.00058E-01
 5.90000E-01      5.40000E-01      3.91264E-01
 5.90000E-01      5.50000E-01      3.82490E-01
 5.90000E-01      5.60000E-01      3.73737E-01
 5.90000E-01      5.70000E-01      3.65002E-01
 5.90000E-01      5.80000E-01      3.56286E-01
 5.90000E-01      5.90000E-01      3.47588E-01
 5.90000E-01      6.00000E-01      3.38907E-01
 5.90000E-01      6.10000E-01      3.30243E-01
 5.90000E-01      6.20000E-01      3.21594E-01
 5.90000E-01      6.30000E-01      3.12961E-01
 5.90000E-01      6.40000E-01      3.04342E-01
 5.90000E-01      6.50000E-01      2.95738E-01
 5.90000E-01      6.60000E-01      2.87147E-01
 5.90000E-01      6.70000E-01      2.78570E-01
 5.90000E-01      6.80000E-01      2.70005E-01
 5.90000E-01      6.90000E-01      2.61452E-01
 5.90000E-01      7.00000E-01      2.52910E-01
 5.90000E-01      7.10000E-01      2.44380E-01
 5.90000E-01      7.20000E-01      2.35860E-01
 5.90000E-01      7.30000E-01      2.27351E-01
 5.90000E-01      7.40000E-01      2.18851E-01
 5.90000E-01      7.50000E-01      2.10361E-01
 5.90000E-01      7.60000E-01      2.01879E-01
 5.90000E-01      7.70000E-01      1.93406E-01
 5.90000E-01      7.80000E-01      1.84941E-01
 5.90000E-01      7.90000E-01      1.76484E-01
 5.90000E-01      8.00000E-01      1.68034E-01
 5.90000E-01      8.10000E-01      1.59591E-01
 5.90000E-01      8.20000E-01      1.51154E-01
 5.90000E-01      8.30000E-01      1.42724E-01
 5.90000E-01      8.40000E-01      1.34299E-01
 5.90000E-01      8.50000E-01      1.25880E-01
 5.90000E-01      8.60000E-01      1.17465E-01
 5.90000E-01      8.70000E-01      1.09055E-01
 5.90000E-01      8.80000E-01      1.00650E-01
 5.90000E-01      8.90000E-01      9.22488E-02
 5.90000E-01      9.00000E-01      8.38510E-02
 5.90000E-01      9.10000E-01      7.54566E-02
 5.90000E-01      9.20000E-01      6.70651E-02
 5.90000E-01      9.30000E-01      5.86763E-02
 5.90000E-01      9.40000E-01      5.02897E-02
 5.90000E-01      9.50000E-01      4.19051E-02
 5.90000E-01      9.60000E-01      3.35221E-02
 5.90000E-01      9.70000E-01      2.51404E-02
 5.90000E-01      9.80000E-01      1.67598E-02
 5.90000E-01      9.90000E-01      8.37972E-03
 5.90000E-01      1.00000E+00      8.37972E-03
 
 5.92000E-01      0.00000E+00      9.47294E-01
 5.92000E-01      1.00000E-02      9.33069E-01
 5.92000E-01      2.00000E-02      9.19112E-01
 5.92000E-01      3.00000E-02      9.05433E-01
 5.92000E-01      4.00000E-02      8.92047E-01
 5.92000E-01      5.00000E-02      8.78963E-01
 5.92000E-01      6.00000E-02      8.66177E-01
 5.92000E-01      7.00000E-02      8.53675E-01
 5.92000E-01      8.00000E-02      8.41438E-01
 5.92000E-01      9.00000E-02      8.29441E-01
 5.92000E-01      1.00000E-01      8.17664E-01
 5.92000E-01      1.10000E-01      8.06086E-01
 5.92000E-01      1.20000E-01      7.94691E-01
 5.92000E-01      1.30000E-01      7.83462E-01
 5.92000E-01      1.40000E-01      7.72386E-01
 5.92000E-01      1.50000E-01      7.61453E-01
 5.92000E-01      1.60000E-01      7.50651E-01
 5.92000E-01      1.70000E-01      7.39971E-01
 5.92000E-01      1.80000E-01      7.29405E-01
 5.92000E-01      1.90000E-01      7.18945E-01
 5.92000E-01      2.00000E-01      7.08586E-01
 5.92000E-01      2.10000E-01      6.98321E-01
 5.92000E-01      2.20000E-01      6.88145E-01
 5.92000E-01      2.30000E-01      6.78052E-01
 5.92000E-01      2.40000E-01      6.68038E-01
 5.92000E-01      2.50000E-01      6.58098E-01
 5.92000E-01      2.60000E-01      6.48230E-01
 5.92000E-01      2.70000E-01      6.38428E-01
 5.92000E-01      2.80000E-01      6.28690E-01
 5.92000E-01      2.90000E-01      6.19013E-01
 5.92000E-01      3.00000E-01      6.09393E-01
 5.92000E-01      3.10000E-01      5.99829E-01
 5.92000E-01      3.20000E-01      5.90317E-01
 5.92000E-01      3.30000E-01      5.80854E-01
 5.92000E-01      3.40000E-01      5.71440E-01
 5.92000E-01      3.50000E-01      5.62071E-01
 5.92000E-01      3.60000E-01      5.52746E-01
 5.92000E-01      3.70000E-01      5.43463E-01
 5.92000E-01      3.80000E-01      5.34220E-01
 5.92000E-01      3.90000E-01      5.25016E-01
 5.92000E-01      4.00000E-01      5.15848E-01
 5.92000E-01      4.10000E-01      5.06716E-01
 5.92000E-01      4.20000E-01      4.97617E-01
 5.92000E-01      4.30000E-01      4.88551E-01
 5.92000E-01      4.40000E-01      4.79517E-01
 5.92000E-01      4.50000E-01      4.70513E-01
 5.92000E-01      4.60000E-01      4.61537E-01
 5.92000E-01      4.70000E-01      4.52590E-01
 5.92000E-01      4.80000E-01      4.43669E-01
 5.92000E-01      4.90000E-01      4.34774E-01
 5.92000E-01      5.00000E-01      4.25904E-01
 5.92000E-01      5.10000E-01      4.17058E-01
 5.92000E-01      5.20000E-01      4.08235E-01
 5.92000E-01      5.30000E-01      3.99434E-01
 5.92000E-01      5.40000E-01      3.90655E-01
 5.92000E-01      5.50000E-01      3.81896E-01
 5.92000E-01      5.60000E-01      3.73157E-01
 5.92000E-01      5.70000E-01      3.64437E-01
 5.92000E-01      5.80000E-01      3.55735E-01
 5.92000E-01      5.90000E-01      3.47051E-01
 5.92000E-01      6.00000E-01      3.38384E-01
 5.92000E-01      6.10000E-01      3.29734E-01
 5.92000E-01      6.20000E-01      3.21100E-01
 5.92000E-01      6.30000E-01      3.12480E-01
 5.92000E-01      6.40000E-01      3.03876E-01
 5.92000E-01      6.50000E-01      2.95285E-01
 5.92000E-01      6.60000E-01      2.86708E-01
 5.92000E-01      6.70000E-01      2.78144E-01
 5.92000E-01      6.80000E-01      2.69592E-01
 5.92000E-01      6.90000E-01      2.61053E-01
 5.92000E-01      7.00000E-01      2.52525E-01
 5.92000E-01      7.10000E-01      2.44008E-01
 5.92000E-01      7.20000E-01      2.35502E-01
 5.92000E-01      7.30000E-01      2.27005E-01
 5.92000E-01      7.40000E-01      2.18519E-01
 5.92000E-01      7.50000E-01      2.10042E-01
 5.92000E-01      7.60000E-01      2.01573E-01
 5.92000E-01      7.70000E-01      1.93113E-01
 5.92000E-01      7.80000E-01      1.84661E-01
 5.92000E-01      7.90000E-01      1.76217E-01
